event_id,event_timestamp,site_id,line_id,machine_id,machine_type,operating_mode,load_pct,ambient_temp_c,spindle_temp_c,vibration_mm_s,pressure_bar,power_kw,throughput_units,defects_per_hour,downtime_minutes,maintenance_flag,quality_grade
EVT_MCH_001_2025030710,2025-03-07 10:00:00,Site_A,L1,MCH_001,CNC,AUTO,77.92,21.05,63.01,2.923,5.716,56.171,96.55,1,12.36,0,B
EVT_MCH_001_2025030711,2025-03-07 11:00:00,Site_A,L1,MCH_001,CNC,AUTO,68.45,20.78,60.0,2.865,5.373,45.832,98.77,0,11.71,0,A
EVT_MCH_001_2025030712,2025-03-07 12:00:00,Site_A,L1,MCH_001,CNC,AUTO,73.3,15.82,53.79,3.077,6.484,49.415,115.74,1,11.22,0,B
EVT_MCH_001_2025030713,2025-03-07 13:00:00,Site_A,L1,MCH_001,CNC,AUTO,82.9,14.67,58.93,,5.299,54.941,112.04,1,14.89,0,B
EVT_MCH_001_2025030714,2025-03-07 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,61.29,14.0,49.1,,6.023,41.608,96.97,1,7.37,0,B
EVT_MCH_001_2025030715,2025-03-07 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,80.53,14.01,59.37,3.091,6.793,56.264,118.91,0,20.68,1,A
EVT_MCH_001_2025030716,2025-03-07 16:00:00,Site_A,L1,MCH_001,CNC,MANUAL,55.52,14.97,51.34,2.38,5.976,45.193,64.8,1,2.0,0,B
EVT_MCH_001_2025030717,2025-03-07 17:00:00,Site_A,L1,MCH_001,CNC,AUTO,58.13,12.78,48.81,2.2,6.684,39.264,97.68,2,4.28,0,B
EVT_MCH_001_2025030718,2025-03-07 18:00:00,Site_A,L1,MCH_001,CNC,AUTO,67.31,12.16,48.6,2.677,6.296,53.049,84.39,1,7.44,0,B
EVT_MCH_001_2025030719,2025-03-07 19:00:00,Site_A,L1,MCH_001,CNC,AUTO,90.82,13.83,67.9,3.673,6.729,59.301,133.0,1,15.71,0,B
EVT_MCH_001_2025030720,2025-03-07 20:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,15.14,14.62,22.06,1.573,4.946,23.146,0.0,0,0.06,0,A
EVT_MCH_001_2025030721,2025-03-07 21:00:00,Site_A,L1,MCH_001,CNC,AUTO,68.85,14.72,54.17,2.703,6.414,52.729,104.17,5,9.65,0,C
EVT_MCH_001_2025030722,2025-03-07 22:00:00,Site_A,L1,MCH_001,CNC,AUTO,81.15,16.13,65.45,3.698,6.616,55.58,133.17,2,24.65,1,B
EVT_MCH_001_2025030723,2025-03-07 23:00:00,Site_A,L1,MCH_001,CNC,AUTO,72.78,19.39,63.43,2.71,6.91,44.13,100.83,1,6.1,0,B
EVT_MCH_001_2025030800,2025-03-08 00:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,14.12,18.97,29.54,1.6,6.115,17.156,0.77,0,6.3,0,A
EVT_MCH_001_2025030801,2025-03-08 01:00:00,Site_A,L1,MCH_001,CNC,AUTO,49.93,19.74,53.61,2.033,6.289,43.307,70.51,0,6.2,0,A
EVT_MCH_001_2025030802,2025-03-08 02:00:00,Site_A,L1,MCH_001,CNC,AUTO,53.02,22.28,56.53,2.405,6.517,41.058,75.27,2,3.34,0,B
EVT_MCH_001_2025030803,2025-03-08 03:00:00,Site_A,L1,MCH_001,CNC,AUTO,65.99,20.11,62.64,2.419,6.396,54.343,83.8,0,1.7,0,A
EVT_MCH_001_2025030804,2025-03-08 04:00:00,Site_A,L1,MCH_001,CNC,MANUAL,27.1,21.57,37.4,1.592,5.517,27.795,46.5,1,4.83,0,B
EVT_MCH_001_2025030805,2025-03-08 05:00:00,Site_A,L1,MCH_001,CNC,MANUAL,61.22,23.91,61.08,2.483,6.472,40.703,,1,5.11,0,B
EVT_MCH_001_2025030806,2025-03-08 06:00:00,Site_A,L1,MCH_001,CNC,AUTO,49.82,26.97,52.81,2.302,6.67,38.985,55.06,0,2.19,0,A
EVT_MCH_001_2025030807,2025-03-08 07:00:00,Site_A,L1,MCH_001,CNC,MANUAL,47.67,25.22,55.43,2.577,5.713,42.835,40.9,1,11.41,0,B
EVT_MCH_001_2025030808,2025-03-08 08:00:00,Site_A,L1,MCH_001,CNC,MANUAL,39.45,24.79,49.04,2.08,5.039,37.291,47.43,0,4.51,0,A
EVT_MCH_001_2025030809,2025-03-08 09:00:00,Site_A,L1,MCH_001,CNC,AUTO,40.65,24.81,54.92,1.5,6.377,35.208,58.39,0,3.32,0,A
EVT_MCH_001_2025030810,2025-03-08 10:00:00,Site_A,L1,MCH_001,CNC,AUTO,55.31,22.38,55.08,2.596,6.225,48.633,,1,10.91,0,B
EVT_MCH_001_2025030811,2025-03-08 11:00:00,Site_A,L1,MCH_001,CNC,AUTO,47.8,22.81,48.9,2.207,5.714,40.555,47.81,2,4.44,0,B
EVT_MCH_001_2025030812,2025-03-08 12:00:00,Site_A,L1,MCH_001,CNC,MANUAL,33.06,15.23,31.43,1.356,5.417,28.818,24.66,0,7.68,0,A
EVT_MCH_001_2025030813,2025-03-08 13:00:00,Site_A,L1,MCH_001,CNC,MANUAL,44.95,19.16,45.26,1.894,5.283,38.778,59.95,2,4.67,0,B
EVT_MCH_001_2025030814,2025-03-08 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,42.57,17.94,45.07,1.982,5.812,40.037,69.08,0,1.16,0,A
EVT_MCH_001_2025030815,2025-03-08 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,51.99,15.7,48.48,1.697,6.416,39.341,103.52,1,5.27,0,B
EVT_MCH_001_2025030816,2025-03-08 16:00:00,Site_A,L1,MCH_001,CNC,AUTO,30.94,14.27,32.67,,5.5,27.377,48.17,3,8.65,0,C
EVT_MCH_001_2025030817,2025-03-08 17:00:00,Site_A,L1,MCH_001,CNC,AUTO,64.14,15.76,59.62,2.543,6.007,48.473,101.83,0,5.51,0,A
EVT_MCH_001_2025030818,2025-03-08 18:00:00,Site_A,L1,MCH_001,CNC,MANUAL,30.68,11.43,33.87,1.525,6.891,26.36,36.85,0,0.43,0,error
EVT_MCH_001_2025030819,2025-03-08 19:00:00,Site_A,L1,MCH_001,CNC,AUTO,60.34,13.51,48.22,2.639,5.821,45.296,84.33,3,13.0,0,C
EVT_MCH_001_2025030820,2025-03-08 20:00:00,Site_A,L1,MCH_001,CNC,AUTO,43.42,11.92,37.22,,6.333,35.08,98.79,0,1.74,0,A
EVT_MCH_001_2025030821,2025-03-08 21:00:00,Site_A,L1,MCH_001,CNC,AUTO,52.48,14.46,47.71,2.002,4.57,35.277,66.28,0,0.81,0,A
EVT_MCH_001_2025030822,2025-03-08 22:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,28.96,15.56,37.24,2.056,4.987,25.457,12.36,2,5.02,0,B
EVT_MCH_001_2025030823,2025-03-08 23:00:00,Site_A,L1,MCH_001,CNC,MANUAL,30.84,18.37,39.32,1.289,5.065,34.508,21.55,2,3.63,0,B
EVT_MCH_001_2025030900,2025-03-09 00:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,5.0,17.7,23.01,1.733,5.262,18.386,9.26,1,1.93,0,B
EVT_MCH_001_2025030901,2025-03-09 01:00:00,Site_A,L1,MCH_001,CNC,AUTO,54.68,20.76,50.18,2.17,5.836,38.113,83.24,2,5.45,0,B
EVT_MCH_001_2025030902,2025-03-09 02:00:00,Site_A,L1,MCH_001,CNC,AUTO,52.5,23.76,52.6,2.093,6.172,,57.15,0,1.5,0,A
EVT_MCH_001_2025030903,2025-03-09 03:00:00,Site_A,L1,MCH_001,CNC,AUTO,38.77,24.16,44.99,,5.868,37.437,71.03,1,3.25,0,B
EVT_MCH_001_2025030904,2025-03-09 04:00:00,Site_A,L1,MCH_001,CNC,AUTO,63.58,25.02,59.97,2.412,5.581,50.397,75.07,0,6.75,0,A
EVT_MCH_001_2025030905,2025-03-09 05:00:00,Site_A,L1,MCH_001,CNC,AUTO,56.09,23.07,53.72,2.615,5.985,42.463,74.45,0,11.62,0,A
EVT_MCH_001_2025030906,2025-03-09 06:00:00,Site_A,L1,MCH_001,CNC,AUTO,54.38,23.14,49.47,2.621,5.923,44.326,90.58,0,3.58,0,A
EVT_MCH_001_2025030907,2025-03-09 07:00:00,Site_A,L1,MCH_001,CNC,AUTO,69.25,20.71,59.54,2.92,6.02,51.033,92.61,1,8.24,0,B
EVT_MCH_001_2025030908,2025-03-09 08:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,24.42,22.44,41.2,,5.413,32.991,30.14,1,4.25,0,B
EVT_MCH_001_2025030909,2025-03-09 09:00:00,Site_A,L1,MCH_001,CNC,AUTO,48.2,24.15,51.22,2.028,6.23,37.308,73.48,1,0.94,0,B
EVT_MCH_001_2025030910,2025-03-09 10:00:00,Site_A,L1,MCH_001,CNC,AUTO,66.09,22.23,61.25,2.157,6.66,47.289,101.91,1,2.45,0,B
EVT_MCH_001_2025030911,2025-03-09 11:00:00,Site_A,L1,MCH_001,CNC,AUTO,56.26,21.81,51.59,2.451,6.48,,82.86,1,5.26,0,B
EVT_MCH_001_2025030912,2025-03-09 12:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,17.98,19.51,35.88,1.844,5.912,28.508,0.0,0,1.13,0,A
EVT_MCH_001_2025030913,2025-03-09 13:00:00,Site_A,L1,MCH_001,CNC,AUTO,60.25,17.05,56.3,2.562,6.235,40.955,98.82,0,3.12,0,A
EVT_MCH_001_2025030914,2025-03-09 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,51.63,14.11,40.35,2.546,5.907,43.988,48.04,2,7.66,0,B
EVT_MCH_001_2025030915,2025-03-09 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,48.79,15.24,41.94,2.17,5.063,37.553,49.86,1,1.85,0,B
EVT_MCH_001_2025030916,2025-03-09 16:00:00,Site_A,L1,MCH_001,CNC,AUTO,44.69,13.84,47.82,2.327,7.312,39.636,69.29,0,25.82,1,A
EVT_MCH_001_2025030917,2025-03-09 17:00:00,Site_A,L1,MCH_001,CNC,AUTO,39.2,13.43,39.61,1.472,6.74,39.117,47.98,0,3.31,0,A
EVT_MCH_001_2025030918,2025-03-09 18:00:00,Site_A,L1,MCH_001,CNC,AUTO,43.09,10.68,39.9,2.353,5.612,35.978,60.24,0,1.98,0,A
EVT_MCH_001_2025030919,2025-03-09 19:00:00,Site_A,L1,MCH_001,CNC,AUTO,53.18,11.49,37.67,2.172,5.825,44.218,90.21,2,2.76,0,B
EVT_MCH_001_2025030920,2025-03-09 20:00:00,Site_A,L1,MCH_001,CNC,AUTO,56.86,15.34,48.73,2.424,6.373,44.349,83.41,0,2.51,0,A
EVT_MCH_001_2025030921,2025-03-09 21:00:00,Site_A,L1,MCH_001,CNC,AUTO,59.63,15.47,49.17,2.799,6.383,46.386,92.79,0,7.96,0,A
EVT_MCH_001_2025030922,2025-03-09 22:00:00,Site_A,L1,MCH_001,CNC,AUTO,55.22,15.32,50.1,2.431,5.937,44.375,97.76,1,3.52,0,B
EVT_MCH_001_2025030923,2025-03-09 23:00:00,Site_A,L1,MCH_001,CNC,AUTO,61.87,15.35,51.99,2.82,6.139,43.491,76.66,2,9.82,0,B
EVT_MCH_001_2025031000,2025-03-10 00:00:00,Site_A,L1,MCH_001,CNC,AUTO,79.53,22.03,65.01,3.065,6.551,54.586,117.41,0,15.74,0,A
EVT_MCH_001_2025031001,2025-03-10 01:00:00,Site_A,L1,MCH_001,CNC,AUTO,79.39,20.13,70.21,3.119,7.591,54.846,131.44,1,19.06,1,B
EVT_MCH_001_2025031002,2025-03-10 02:00:00,Site_A,L1,MCH_001,CNC,AUTO,63.82,24.99,63.57,2.593,6.837,46.986,91.25,1,5.63,0,B
EVT_MCH_001_2025031003,2025-03-10 03:00:00,Site_A,L1,MCH_001,CNC,AUTO,68.21,24.9,65.44,2.967,6.237,43.022,97.48,3,11.01,0,C
EVT_MCH_001_2025031004,2025-03-10 04:00:00,Site_A,L1,MCH_001,CNC,AUTO,67.04,22.73,60.7,2.287,6.101,43.22,94.98,1,3.46,0,B
EVT_MCH_001_2025031005,2025-03-10 05:00:00,Site_A,L1,MCH_001,CNC,AUTO,77.82,27.86,71.24,2.87,6.422,59.125,116.14,1,10.22,0,B
EVT_MCH_001_2025031006,2025-03-10 06:00:00,Site_A,L1,MCH_001,CNC,unknown,64.39,25.62,62.67,2.794,6.043,51.733,93.02,2,6.77,0,B
EVT_MCH_001_2025031007,2025-03-10 07:00:00,Site_A,L1,MCH_001,CNC,AUTO,72.71,25.02,67.98,2.731,6.327,52.613,93.02,1,13.86,0,B
EVT_MCH_001_2025031008,2025-03-10 08:00:00,Site_A,L1,MCH_001,CNC,AUTO,83.71,25.75,72.97,3.466,6.754,58.444,127.93,2,32.39,1,B
EVT_MCH_001_2025031009,2025-03-10 09:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,23.37,21.66,36.44,1.664,6.21,32.905,24.81,1,6.24,0,B
EVT_MCH_001_2025031010,2025-03-10 10:00:00,Site_A,L1,MCH_001,CNC,AUTO,82.77,23.81,69.9,3.741,7.596,60.872,133.28,0,21.36,1,error
EVT_MCH_001_2025031011,2025-03-10 11:00:00,Site_A,L1,MCH_001,CNC,MANUAL,53.2,21.85,55.06,2.042,5.91,40.923,52.42,1,7.69,0,B
EVT_MCH_001_2025031012,2025-03-10 12:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.46,18.89,59.86,2.815,6.563,52.666,133.6,1,8.83,0,B
EVT_MCH_001_2025031013,2025-03-10 13:00:00,Site_A,L1,MCH_001,CNC,AUTO,78.39,19.57,62.25,2.817,5.916,56.779,112.74,1,7.15,0,B
EVT_MCH_001_2025031014,2025-03-10 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,74.09,15.79,67.9,2.999,5.355,56.293,103.13,1,18.91,1,B
EVT_MCH_001_2025031015,2025-03-10 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,68.23,13.85,50.95,2.738,7.18,42.406,134.95,0,6.37,0,A
EVT_MCH_001_2025031016,2025-03-10 16:00:00,Site_A,L1,MCH_001,CNC,AUTO,86.72,14.58,65.27,2.802,6.374,50.611,114.71,2,10.86,0,B
EVT_MCH_001_2025031017,2025-03-10 17:00:00,Site_A,L1,MCH_001,CNC,AUTO,65.92,14.16,51.01,2.81,5.928,47.089,95.34,0,9.43,0,A
EVT_MCH_001_2025031018,2025-03-10 18:00:00,Site_A,L1,MCH_001,CNC,MANUAL,59.51,13.17,46.12,2.649,5.419,47.537,40.46,3,10.87,0,C
EVT_MCH_001_2025031019,2025-03-10 19:00:00,Site_A,L1,MCH_001,CNC,AUTO,73.79,14.02,56.77,3.216,6.355,55.07,92.57,0,14.29,0,A
EVT_MCH_001_2025031020,2025-03-10 20:00:00,Site_A,L1,MCH_001,CNC,AUTO,86.59,14.22,59.93,3.406,6.857,60.241,104.7,1,15.8,0,B
EVT_MCH_001_2025031021,2025-03-10 21:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,14.21,14.82,24.76,1.585,4.878,18.312,7.42,1,3.34,0,B
EVT_MCH_001_2025031022,2025-03-10 22:00:00,Site_A,L1,MCH_001,CNC,AUTO,73.72,16.56,60.28,2.763,6.182,49.174,118.98,1,16.85,0,B
EVT_MCH_001_2025031023,2025-03-10 23:00:00,Site_A,L1,MCH_001,CNC,AUTO,60.74,18.22,55.09,2.654,5.12,40.942,73.92,4,13.3,0,C
EVT_MCH_001_2025031100,2025-03-11 00:00:00,Site_A,L1,MCH_001,CNC,AUTO,84.02,19.02,65.54,3.139,6.997,55.351,110.87,1,11.3,0,B
EVT_MCH_001_2025031101,2025-03-11 01:00:00,Site_A,L1,MCH_001,CNC,AUTO,81.82,17.91,64.2,2.934,6.58,50.131,100.63,0,16.54,0,A
EVT_MCH_001_2025031102,2025-03-11 02:00:00,Site_A,L1,MCH_001,CNC,AUTO,67.06,21.05,59.7,2.486,6.798,49.156,86.98,2,12.12,1,B
EVT_MCH_001_2025031103,2025-03-11 03:00:00,Site_A,L1,MCH_001,CNC,AUTO,79.0,23.64,67.13,2.933,6.324,57.469,114.36,0,11.26,0,A
EVT_MCH_001_2025031104,2025-03-11 04:00:00,Site_A,L1,MCH_001,CNC,AUTO,72.17,24.55,69.15,2.655,5.965,53.707,,1,14.86,0,B
EVT_MCH_001_2025031105,2025-03-11 05:00:00,Site_A,L1,MCH_001,CNC,MANUAL,45.32,25.38,58.11,2.531,5.265,39.239,66.55,2,5.61,0,B
EVT_MCH_001_2025031106,2025-03-11 06:00:00,Site_A,L1,MCH_001,CNC,MANUAL,45.77,22.58,44.81,2.168,5.876,37.545,34.37,0,3.78,0,A
EVT_MCH_001_2025031107,2025-03-11 07:00:00,Site_A,L1,MCH_001,CNC,AUTO,72.34,24.45,64.57,2.833,5.412,54.753,101.58,3,13.41,0,C
EVT_MCH_001_2025031108,2025-03-11 08:00:00,Site_A,L1,MCH_001,CNC,AUTO,66.26,25.82,67.23,2.478,6.461,51.82,108.07,0,9.24,0,A
EVT_MCH_001_2025031109,2025-03-11 09:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.81,23.9,70.09,3.068,5.639,48.518,143.25,1,12.23,0,B
EVT_MCH_001_2025031110,2025-03-11 10:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.04,21.44,65.1,3.204,6.78,55.052,108.96,0,12.62,0,A
EVT_MCH_001_2025031111,2025-03-11 11:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.31,18.57,61.76,,6.673,57.851,118.14,0,14.22,0,A
EVT_MCH_001_2025031112,2025-03-11 12:00:00,Site_A,L1,MCH_001,CNC,AUTO,86.87,16.47,64.1,3.449,5.422,65.331,137.28,1,15.33,0,B
EVT_MCH_001_2025031113,2025-03-11 13:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.5,18.84,64.96,3.241,5.263,54.589,103.73,0,16.66,0,A
EVT_MCH_001_2025031114,2025-03-11 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,74.99,18.68,62.64,3.367,6.673,57.522,110.32,0,13.67,0,A
EVT_MCH_001_2025031115,2025-03-11 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.01,12.53,60.98,2.887,6.897,52.411,87.22,0,19.43,1,A
EVT_MCH_001_2025031116,2025-03-11 16:00:00,Site_A,L1,MCH_001,CNC,AUTO,53.81,12.31,42.43,2.186,6.7,45.693,,2,11.06,0,B
EVT_MCH_001_2025031117,2025-03-11 17:00:00,Site_A,L1,MCH_001,CNC,AUTO,80.19,14.3,53.55,2.983,6.417,51.691,111.38,0,15.33,0,A
EVT_MCH_001_2025031118,2025-03-11 18:00:00,Site_A,L1,MCH_001,CNC,MANUAL,41.04,13.08,40.72,1.995,6.362,33.052,56.51,0,5.81,0,A
EVT_MCH_001_2025031119,2025-03-11 19:00:00,Site_A,L1,MCH_001,CNC,MANUAL,59.01,11.27,47.46,2.42,5.584,,60.51,0,8.96,0,A
EVT_MCH_001_2025031120,2025-03-11 20:00:00,Site_A,L1,MCH_001,CNC,AUTO,76.79,12.28,55.38,2.954,6.816,55.821,91.69,2,9.66,0,B
EVT_MCH_001_2025031121,2025-03-11 21:00:00,Site_A,L1,MCH_001,CNC,AUTO,62.11,13.72,49.61,2.347,6.459,48.778,76.74,0,3.5,0,A
EVT_MCH_001_2025031122,2025-03-11 22:00:00,Site_A,L1,MCH_001,CNC,AUTO,74.51,15.11,57.56,3.278,5.602,53.634,100.37,1,11.48,0,B
EVT_MCH_001_2025031123,2025-03-11 23:00:00,Site_A,L1,MCH_001,CNC,AUTO,64.08,15.75,51.09,2.601,5.799,48.306,76.42,0,9.53,0,A
EVT_MCH_001_2025031200,2025-03-12 00:00:00,Site_A,L1,MCH_001,CNC,MANUAL,48.41,20.82,49.5,2.323,5.943,42.925,61.07,1,2.73,0,B
EVT_MCH_001_2025031201,2025-03-12 01:00:00,Site_A,L1,MCH_001,CNC,MANUAL,45.46,21.52,54.54,1.753,5.297,39.68,29.12,0,5.29,0,A
EVT_MCH_001_2025031202,2025-03-12 02:00:00,Site_A,L1,MCH_001,CNC,AUTO,88.68,24.84,80.3,3.253,6.847,55.737,118.46,0,9.88,0,A
EVT_MCH_001_2025031203,2025-03-12 03:00:00,Site_A,L1,MCH_001,CNC,AUTO,56.09,25.51,60.28,2.236,6.357,43.554,57.01,2,5.59,0,B
EVT_MCH_001_2025031204,2025-03-12 04:00:00,Site_A,L1,MCH_001,CNC,AUTO,74.59,25.76,70.73,2.982,6.038,52.775,111.26,2,10.61,0,B
EVT_MCH_001_2025031205,2025-03-12 05:00:00,Site_A,L1,MCH_001,CNC,CALIBRATION,31.29,24.31,43.93,2.12,5.571,32.896,24.83,0,3.71,0,A
EVT_MCH_001_2025031206,2025-03-12 06:00:00,Site_A,L1,MCH_001,CNC,AUTO,60.6,24.44,58.74,2.889,6.148,49.629,88.56,1,8.97,0,B
EVT_MCH_001_2025031207,2025-03-12 07:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.2,26.41,72.95,3.042,6.373,50.963,99.91,2,9.85,0,B
EVT_MCH_001_2025031208,2025-03-12 08:00:00,Site_A,L1,MCH_001,CNC,AUTO,62.41,22.97,54.39,,6.545,43.258,97.96,0,10.91,0,A
EVT_MCH_001_2025031209,2025-03-12 09:00:00,Site_A,L1,MCH_001,CNC,AUTO,62.72,21.56,58.0,2.658,6.726,46.354,95.67,0,7.35,0,A
EVT_MCH_001_2025031210,2025-03-12 10:00:00,Site_A,L1,MCH_001,CNC,MANUAL,44.95,23.16,53.49,2.073,5.921,35.865,42.96,0,6.69,0,A
EVT_MCH_001_2025031211,2025-03-12 11:00:00,Site_A,L1,MCH_001,CNC,AUTO,76.79,22.79,73.22,3.042,6.821,55.419,129.82,1,8.85,0,B
EVT_MCH_001_2025031212,2025-03-12 12:00:00,Site_A,L1,MCH_001,CNC,AUTO,81.89,19.99,64.36,3.165,6.731,55.099,111.81,2,13.0,0,B
EVT_MCH_001_2025031213,2025-03-12 13:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.3,16.0,55.64,2.957,6.332,50.608,107.18,0,10.51,0,A
EVT_MCH_001_2025031214,2025-03-12 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,80.33,17.94,62.5,3.075,5.993,52.225,122.94,2,12.46,0,B
EVT_MCH_001_2025031215,2025-03-12 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,62.48,12.55,50.38,2.897,6.529,43.205,91.09,4,12.76,0,C
EVT_MCH_001_2025031216,2025-03-12 16:00:00,Site_A,L1,MCH_001,CNC,AUTO,94.36,12.76,64.16,,7.112,67.488,133.82,0,13.58,0,A
EVT_MCH_001_2025031217,2025-03-12 17:00:00,Site_A,L1,MCH_001,CNC,AUTO,76.63,10.96,60.83,3.225,6.536,51.01,105.73,0,15.81,0,A
EVT_MCH_001_2025031218,2025-03-12 18:00:00,Site_A,L1,MCH_001,CNC,AUTO,75.82,11.51,49.25,2.732,6.332,50.935,108.02,1,5.92,0,B
EVT_MCH_001_2025031219,2025-03-12 19:00:00,Site_A,L1,MCH_001,CNC,MANUAL,55.71,12.19,47.94,2.106,5.949,,33.3,3,7.71,0,C
EVT_MCH_001_2025031220,2025-03-12 20:00:00,Site_A,L1,MCH_001,CNC,MANUAL,53.09,12.56,42.61,2.924,5.357,40.745,30.43,0,12.95,0,A
EVT_MCH_001_2025031221,2025-03-12 21:00:00,Site_A,L1,MCH_001,CNC,AUTO,83.68,16.39,59.86,3.229,5.877,53.092,111.29,1,12.95,0,B
EVT_MCH_001_2025031222,2025-03-12 22:00:00,Site_A,L1,MCH_001,CNC,AUTO,80.61,17.78,63.6,3.328,6.773,55.078,113.98,1,15.7,0,B
EVT_MCH_001_2025031223,2025-03-12 23:00:00,Site_A,L1,MCH_001,CNC,AUTO,86.05,17.51,65.02,3.132,6.541,56.37,123.12,2,10.45,0,B
EVT_MCH_001_2025031300,2025-03-13 00:00:00,Site_A,L1,MCH_001,CNC,AUTO,64.52,18.29,53.2,2.544,5.68,49.602,95.14,1,7.06,0,B
EVT_MCH_001_2025031301,2025-03-13 01:00:00,Site_A,L1,MCH_001,CNC,AUTO,78.57,21.85,71.27,2.811,6.07,51.999,108.38,0,8.58,0,A
EVT_MCH_001_2025031302,2025-03-13 02:00:00,Site_A,L1,MCH_001,CNC,AUTO,70.07,20.32,59.95,2.974,6.051,52.814,99.96,0,14.24,0,A
EVT_MCH_001_2025031303,2025-03-13 03:00:00,Site_A,L1,MCH_001,CNC,AUTO,91.08,22.5,73.54,3.043,7.244,60.334,139.26,1,30.57,1,B
EVT_MCH_001_2025031304,2025-03-13 04:00:00,Site_A,L1,MCH_001,CNC,AUTO,71.0,25.27,65.62,2.87,6.197,52.525,93.4,1,10.49,0,B
EVT_MCH_001_2025031305,2025-03-13 05:00:00,Site_A,L1,MCH_001,CNC,AUTO,62.18,21.86,58.1,2.421,6.04,44.154,83.25,1,7.95,0,B
EVT_MCH_001_2025031306,2025-03-13 06:00:00,Site_A,L1,MCH_001,CNC,MANUAL,50.21,25.76,55.44,2.132,6.467,40.36,34.51,1,4.23,0,B
EVT_MCH_001_2025031307,2025-03-13 07:00:00,Site_A,L1,MCH_001,CNC,AUTO,60.05,24.99,58.86,2.381,6.474,45.495,75.12,0,5.86,0,A
EVT_MCH_001_2025031308,2025-03-13 08:00:00,Site_A,L1,MCH_001,CNC,AUTO,72.4,21.7,61.03,2.69,6.832,52.717,109.33,1,12.42,0,B
EVT_MCH_001_2025031309,2025-03-13 09:00:00,Site_A,L1,MCH_001,CNC,AUTO,64.14,22.66,61.05,2.628,5.787,45.088,87.33,1,4.58,0,B
EVT_MCH_001_2025031310,2025-03-13 10:00:00,Site_A,L1,MCH_001,CNC,MANUAL,63.23,21.05,63.64,2.187,6.681,43.504,63.51,1,12.49,0,B
EVT_MCH_001_2025031311,2025-03-13 11:00:00,Site_A,L1,MCH_001,CNC,AUTO,79.11,23.05,67.63,3.116,5.356,57.747,137.47,0,10.3,0,A
EVT_MCH_001_2025031312,2025-03-13 12:00:00,Site_A,L1,MCH_001,CNC,MANUAL,37.43,17.5,40.89,1.636,5.646,36.367,28.82,1,1.42,0,B
EVT_MCH_001_2025031313,2025-03-13 13:00:00,Site_A,L1,MCH_001,CNC,AUTO,65.08,16.46,50.15,2.716,6.231,44.279,134.33,1,19.55,1,B
EVT_MCH_001_2025031314,2025-03-13 14:00:00,Site_A,L1,MCH_001,CNC,AUTO,62.51,16.94,53.29,2.507,6.341,45.22,97.24,0,3.91,0,A
EVT_MCH_001_2025031315,2025-03-13 15:00:00,Site_A,L1,MCH_001,CNC,AUTO,64.09,15.47,51.11,2.801,5.163,42.871,93.06,1,8.54,0,B
EVT_MCH_001_2025031316,2025-03-13 16:00:00,Site_A,L1,MCH_001,CNC,AUTO,54.5,9.87,44.82,1.991,6.136,39.614,76.4,0,2.41,0,A
EVT_MCH_001_2025031317,2025-03-13 17:00:00,Site_A,L1,MCH_001,CNC,MANUAL,51.87,10.46,37.41,2.126,6.201,39.365,43.17,0,1.65,0,A
EVT_MCH_001_2025031318,2025-03-13 18:00:00,Site_A,L1,MCH_001,CNC,AUTO,68.18,13.4,54.15,2.739,6.062,48.723,90.82,2,7.17,0,B
EVT_MCH_001_2025031319,2025-03-13 19:00:00,Site_A,L1,MCH_001,CNC,AUTO,51.54,14.0,42.95,2.171,6.911,45.93,73.25,0,5.01,0,A
EVT_MCH_001_2025031320,2025-03-13 20:00:00,Site_A,L1,MCH_001,CNC,AUTO,70.99,13.97,58.25,2.627,6.151,51.047,117.73,0,10.51,0,A
EVT_MCH_001_2025031321,2025-03-13 21:00:00,Site_A,L1,MCH_001,CNC,AUTO,85.07,13.96,58.96,3.201,6.722,52.345,109.59,0,10.75,0,A
